,Dept,Date,Dept_Total_Sales
9539,85,2012-04-27,76595.39
9540,85,2012-05-04,82228.51
9541,85,2012-05-11,103626.18000000001
9542,85,2012-05-18,99427.54000000001
9543,85,2012-05-25,95683.97
9544,85,2012-06-01,89403.92
9545,85,2012-06-08,91563.06999999999
9546,85,2012-06-15,100763.04000000001
9547,85,2012-06-22,94052.05
9548,85,2012-06-29,87576.56
9549,85,2012-07-06,80643.57
9550,85,2012-07-13,87752.45999999999
9551,85,2012-07-20,88014.25
9552,85,2012-07-27,85156.89
9553,85,2012-08-03,88589.66
9554,85,2012-08-10,91006.03
9555,85,2012-08-17,88754.78
9556,85,2012-08-24,90932.25
9557,85,2012-08-31,84471.93
9558,85,2012-09-07,82710.66
9559,85,2012-09-14,79373.02
9560,85,2012-09-21,74666.92
9561,85,2012-09-28,77374.27
9562,85,2012-10-05,78458.59
9563,85,2012-10-12,73974.56
9564,85,2012-10-19,77988.19
9565,85,2012-10-26,78314.82
9566,87,2010-02-05,609066.67
9567,87,2010-02-12,541000.95
9568,87,2010-02-19,518886.95
9569,87,2010-02-26,490205.08
9570,87,2010-03-05,549397.9
9571,87,2010-03-12,465908.82
9572,87,2010-03-19,458390.46
9573,87,2010-03-26,437985.93
9574,87,2010-04-02,508095.43
9575,87,2010-04-09,462413.04
9576,87,2010-04-16,458370.61
9577,87,2010-04-23,441649.35
9578,87,2010-04-30,463023.71
9579,87,2010-05-07,513175.89
9580,87,2010-05-14,462779.7
9581,87,2010-05-21,448752.46
9582,87,2010-05-28,464749.81
9583,87,2010-06-04,531195.08
9584,87,2010-06-11,504377.73
9585,87,2010-06-18,495636.2
9586,87,2010-06-25,509740.08
9587,87,2010-07-02,580551.89
9588,87,2010-07-09,520480.35
9589,87,2010-07-16,523002.65
9590,87,2010-07-23,531403.46
9591,87,2010-07-30,550737.41
9592,87,2010-08-06,619957.35
9593,87,2010-08-13,534463.31
9594,87,2010-08-20,575370.7999999999
9595,87,2010-08-27,533681.41
9596,87,2010-09-03,619872.7
9597,87,2010-09-10,536031.42
9598,87,2010-09-17,528455.12
9599,87,2010-09-24,520491.17
9600,87,2010-10-01,588666.47
9601,87,2010-10-08,575590.73
9602,87,2010-10-15,498923.56
9603,87,2010-10-22,511823.26
9604,87,2010-10-29,497928.35
9605,87,2010-11-05,614892.28
9606,87,2010-11-12,518518.56
9607,87,2010-11-19,499719.87
9608,87,2010-11-26,546439.0
9609,87,2010-12-03,605889.62
9610,87,2010-12-10,569681.96
9611,87,2010-12-17,572917.22
9612,87,2010-12-24,789022.17
9613,87,2010-12-31,503380.71
9614,87,2011-01-07,565533.53
9615,87,2011-01-14,471051.79
9616,87,2011-01-21,480940.94
9617,87,2011-01-28,529229.0
9618,87,2011-02-04,659362.04
9619,87,2011-02-11,618463.28
9620,87,2011-02-18,640097.3
9621,87,2011-02-25,586514.93
9622,87,2011-03-04,683713.15
9623,87,2011-03-11,576618.88
9624,87,2011-03-18,550509.69
9625,87,2011-03-25,532509.57
9626,87,2011-04-01,577019.9400000001
9627,87,2011-04-08,567171.69
9628,87,2011-04-15,509734.33999999997
9629,87,2011-04-22,514770.97
9630,87,2011-04-29,513395.13
9631,87,2011-05-06,581194.59
9632,87,2011-05-13,521676.87
9633,87,2011-05-20,511506.25
9634,87,2011-05-27,516655.29000000004
9635,87,2011-06-03,616637.98
9636,87,2011-06-10,578401.97
9637,87,2011-06-17,577660.71
9638,87,2011-06-24,577331.1
9639,87,2011-07-01,635709.13
9640,87,2011-07-08,626486.29
9641,87,2011-07-15,577193.48
9642,87,2011-07-22,585555.53
9643,87,2011-07-29,562006.57
9644,87,2011-08-05,708536.1799999999
9645,87,2011-08-12,574745.11
9646,87,2011-08-19,583128.46
9647,87,2011-08-26,592830.46
9648,87,2011-09-02,678016.61
9649,87,2011-09-09,616030.95
9650,87,2011-09-16,571880.91
9651,87,2011-09-23,576210.43
9652,87,2011-09-30,598709.9199999999
9653,87,2011-10-07,688511.83
9654,87,2011-10-14,591627.83
9655,87,2011-10-21,606659.37
9656,87,2011-10-28,576051.82
9657,87,2011-11-04,727485.21
9658,87,2011-11-11,629955.55
9659,87,2011-11-18,584674.75
9660,87,2011-11-25,675117.84
9661,87,2011-12-02,681362.08
9662,87,2011-12-09,658332.38
9663,87,2011-12-16,672402.3
9664,87,2011-12-23,867737.3
9665,87,2011-12-30,673502.6
9666,87,2012-01-06,669490.28
9667,87,2012-01-13,565606.86
9668,87,2012-01-20,569116.8
9669,87,2012-01-27,579636.21
9670,87,2012-02-03,788321.04
9671,87,2012-02-10,778937.84
9672,87,2012-02-17,706723.13
9673,87,2012-02-24,670264.89
9674,87,2012-03-02,778423.17
9675,87,2012-03-09,705525.06
9676,87,2012-03-16,610741.01
9677,87,2012-03-23,593970.87
9678,87,2012-03-30,602435.7
9679,87,2012-04-06,720541.78
9680,87,2012-04-13,603384.42
9681,87,2012-04-20,579937.75
9682,87,2012-04-27,572705.59
9683,87,2012-05-04,683806.47
9684,87,2012-05-11,607409.25
9685,87,2012-05-18,618075.87
9686,87,2012-05-25,631288.41
9687,87,2012-06-01,700282.79
9688,87,2012-06-08,743005.72
9689,87,2012-06-15,659273.39
9690,87,2012-06-22,689355.83
9691,87,2012-06-29,700101.78
9692,87,2012-07-06,782984.87
9693,87,2012-07-13,666729.62
9694,87,2012-07-20,692763.46
9695,87,2012-07-27,667421.07
9696,87,2012-08-03,796374.71
9697,87,2012-08-10,729626.73
9698,87,2012-08-17,705426.42
9699,87,2012-08-24,683789.81
9700,87,2012-08-31,757180.37
9701,87,2012-09-07,751418.85
9702,87,2012-09-14,664330.72
9703,87,2012-09-21,676338.0599999999
9704,87,2012-09-28,664445.6900000001
9705,87,2012-10-05,827493.47
9706,87,2012-10-12,684199.05
9707,87,2012-10-19,645369.76
9708,87,2012-10-26,654964.57
9709,90,2010-02-05,2199107.52
9710,90,2010-02-12,2031157.15
9711,90,2010-02-19,1976215.64
9712,90,2010-02-26,1935114.73
9713,90,2010-03-05,2005670.83
9714,90,2010-03-12,1973978.44
9715,90,2010-03-19,1900357.1199999999
9716,90,2010-03-26,1850435.67
9717,90,2010-04-02,2049993.26
9718,90,2010-04-09,1901908.42
9719,90,2010-04-16,1878963.52
9720,90,2010-04-23,1829736.67
9721,90,2010-04-30,1782058.0
9722,90,2010-05-07,1973270.7
9723,90,2010-05-14,1839843.43
9724,90,2010-05-21,1831637.0
9725,90,2010-05-28,1834385.01
9726,90,2010-06-04,1910085.02
9727,90,2010-06-11,1942452.83
9728,90,2010-06-18,1909803.77
9729,90,2010-06-25,1801849.8599999999
9730,90,2010-07-02,1949441.66
9731,90,2010-07-09,1919239.6500000001
9732,90,2010-07-16,1903548.79
9733,90,2010-07-23,1850685.87
9734,90,2010-07-30,1802612.98
9735,90,2010-08-06,1995126.97
9736,90,2010-08-13,1924852.69
9737,90,2010-08-20,1893495.1
9738,90,2010-08-27,1855977.16
9739,90,2010-09-03,2000010.68
9740,90,2010-09-10,2034849.05
9741,90,2010-09-17,1920166.51
9742,90,2010-09-24,1823956.01
9743,90,2010-10-01,1850493.74
9744,90,2010-10-08,1997690.8
9745,90,2010-10-15,1916622.0
9746,90,2010-10-22,1862982.58
9747,90,2010-10-29,1846486.16
9748,90,2010-11-05,1992591.94
9749,90,2010-11-12,2027821.04
9750,90,2010-11-19,2001762.0
9751,90,2010-11-26,2217952.66
9752,90,2010-12-03,1889344.21
9753,90,2010-12-10,2099628.13
9754,90,2010-12-17,2120773.37
9755,90,2010-12-24,2605302.44
9756,90,2010-12-31,1743436.35
9757,90,2011-01-07,2042736.51
9758,90,2011-01-14,2053458.9
9759,90,2011-01-21,2014075.3699999999
9760,90,2011-01-28,1900881.46
9761,90,2011-02-04,2205891.01
9762,90,2011-02-11,2077707.91
9763,90,2011-02-18,1991469.52
9764,90,2011-02-25,1956634.43
9765,90,2011-03-04,2065558.8
9766,90,2011-03-11,2033884.99
9767,90,2011-03-18,1993984.41
9768,90,2011-03-25,1915915.32
9769,90,2011-04-01,1937032.72
9770,90,2011-04-08,2087421.3
9771,90,2011-04-15,1994317.59
9772,90,2011-04-22,2122778.49
9773,90,2011-04-29,1858260.34
9774,90,2011-05-06,2052247.52
9775,90,2011-05-13,1949314.45
9776,90,2011-05-20,1957835.34
9777,90,2011-05-27,1913094.87
9778,90,2011-06-03,1975953.33
9779,90,2011-06-10,2025549.59
9780,90,2011-06-17,2009204.75
9781,90,2011-06-24,1909655.2
9782,90,2011-07-01,2009145.72
9783,90,2011-07-08,2061990.64
9784,90,2011-07-15,2019037.23
9785,90,2011-07-22,1965143.55
9786,90,2011-07-29,1908539.12
9787,90,2011-08-05,2130231.13
9788,90,2011-08-12,2085525.03
9789,90,2011-08-19,2072240.8399999999
9790,90,2011-08-26,2121358.26
9791,90,2011-09-02,2075743.06
9792,90,2011-09-09,2228404.22
9793,90,2011-09-16,2119764.5100000002
9794,90,2011-09-23,2028506.76
9795,90,2011-09-30,2008524.0
9796,90,2011-10-07,2303144.07
9797,90,2011-10-14,2145160.86
9798,90,2011-10-21,2098165.97
9799,90,2011-10-28,2080516.78
9800,90,2011-11-04,2188725.73
9801,90,2011-11-11,2248396.62
9802,90,2011-11-18,2209558.71
9803,90,2011-11-25,2452338.23
9804,90,2011-12-02,2066288.81
9805,90,2011-12-09,2304980.05
9806,90,2011-12-16,2307007.77
9807,90,2011-12-23,2747982.75
9808,90,2011-12-30,1916945.66
9809,90,2012-01-06,2274279.86
9810,90,2012-01-13,2191304.49
9811,90,2012-01-20,2179965.35
9812,90,2012-01-27,2037988.17
9813,90,2012-02-03,2229493.39
9814,90,2012-02-10,2261271.45
9815,90,2012-02-17,2139259.17
9816,90,2012-02-24,2104007.96
9817,90,2012-03-02,2139224.42
9818,90,2012-03-09,2210386.52
9819,90,2012-03-16,2132665.96
9820,90,2012-03-23,1984775.48
9821,90,2012-03-30,1977207.27
9822,90,2012-04-06,2354364.07
9823,90,2012-04-13,2055286.54
9824,90,2012-04-20,2000077.6400000001
9825,90,2012-04-27,1955272.85
9826,90,2012-05-04,2087873.6199999999
9827,90,2012-05-11,2071036.4100000001
9828,90,2012-05-18,1982509.0
9829,90,2012-05-25,1989612.84
9830,90,2012-06-01,1966080.98
9831,90,2012-06-08,2132808.86
9832,90,2012-06-15,2052788.1099999999
9833,90,2012-06-22,1947787.17
9834,90,2012-06-29,1937763.79
9835,90,2012-07-06,2146743.58
9836,90,2012-07-13,2021624.01
9837,90,2012-07-20,1990484.16
9838,90,2012-07-27,1920995.89
9839,90,2012-08-03,2079494.02
9840,90,2012-08-10,2084453.82
9841,90,2012-08-17,2070743.53
9842,90,2012-08-24,2004187.82
9843,90,2012-08-31,2025645.22
9844,90,2012-09-07,2245065.54
9845,90,2012-09-14,2078970.32
9846,90,2012-09-21,2044356.56
9847,90,2012-09-28,1996082.29
9848,90,2012-10-05,2224497.63
9849,90,2012-10-12,2190112.4
9850,90,2012-10-19,2106716.25
9851,90,2012-10-26,2090093.94
9852,91,2010-02-05,1755822.24
9853,91,2010-02-12,1603013.19
9854,91,2010-02-19,1546117.67
9855,91,2010-02-26,1486244.19
9856,91,2010-03-05,1607815.57
9857,91,2010-03-12,1576412.54
9858,91,2010-03-19,1487593.81
9859,91,2010-03-26,1396431.77
9860,91,2010-04-02,1493075.1099999999
9861,91,2010-04-09,1487678.0
9862,91,2010-04-16,1537326.33
9863,91,2010-04-23,1461212.83
9864,91,2010-04-30,1390192.04
9865,91,2010-05-07,1622771.45
9866,91,2010-05-14,1501562.14
9867,91,2010-05-21,1470985.49
9868,91,2010-05-28,1389439.12
9869,91,2010-06-04,1504883.97
9870,91,2010-06-11,1627941.6300000001
9871,91,2010-06-18,1556008.29
9872,91,2010-06-25,1393128.8800000001
9873,91,2010-07-02,1486411.99
9874,91,2010-07-09,1539664.49
9875,91,2010-07-16,1544845.62
9876,91,2010-07-23,1437634.23
9877,91,2010-07-30,1372450.9
9878,91,2010-08-06,1607342.62
9879,91,2010-08-13,1537173.46
9880,91,2010-08-20,1472592.02
9881,91,2010-08-27,1380271.44
9882,91,2010-09-03,1509448.51
9883,91,2010-09-10,1555012.92
9884,91,2010-09-17,1497875.19
9885,91,2010-09-24,1385932.21
9886,91,2010-10-01,1390115.43
9887,91,2010-10-08,1596206.03
9888,91,2010-10-15,1502078.8
9889,91,2010-10-22,1406421.33
9890,91,2010-10-29,1327794.29
9891,91,2010-11-05,1519244.64
9892,91,2010-11-12,1535908.18
9893,91,2010-11-19,1457231.51
9894,91,2010-11-26,1357937.48
9895,91,2010-12-03,1353289.1
9896,91,2010-12-10,1566066.31
9897,91,2010-12-17,1460340.99
9898,91,2010-12-24,1514601.65
9899,91,2010-12-31,1215826.96
9900,91,2011-01-07,1647214.24
9901,91,2011-01-14,1618109.25
9902,91,2011-01-21,1558120.33
9903,91,2011-01-28,1428835.37
9904,91,2011-02-04,1740506.44
9905,91,2011-02-11,1678446.04
9906,91,2011-02-18,1546712.94
9907,91,2011-02-25,1493914.6
9908,91,2011-03-04,1620397.15
9909,91,2011-03-11,1619642.06
9910,91,2011-03-18,1543271.6300000001
9911,91,2011-03-25,1434119.03
9912,91,2011-04-01,1462436.47
9913,91,2011-04-08,1657938.57
9914,91,2011-04-15,1555390.52
9915,91,2011-04-22,1514943.97
9916,91,2011-04-29,1276869.49
9917,91,2011-05-06,1608618.82
9918,91,2011-05-13,1495469.54
9919,91,2011-05-20,1496186.98
9920,91,2011-05-27,1367611.79
9921,91,2011-06-03,1467341.5
9922,91,2011-06-10,1618636.6199999999
9923,91,2011-06-17,1558787.74
9924,91,2011-06-24,1398242.78
9925,91,2011-07-01,1457801.82
9926,91,2011-07-08,1575768.8900000001
9927,91,2011-07-15,1558581.48
9928,91,2011-07-22,1468980.2
9929,91,2011-07-29,1369965.77
9930,91,2011-08-05,1614586.97
9931,91,2011-08-12,1586241.07
9932,91,2011-08-19,1502584.7
9933,91,2011-08-26,1453320.77
9934,91,2011-09-02,1438199.73
9935,91,2011-09-09,1615742.58
9936,91,2011-09-16,1539665.76
9937,91,2011-09-23,1432803.75
9938,91,2011-09-30,1373311.8900000001
9939,91,2011-10-07,1713779.36
9940,91,2011-10-14,1574910.99
9941,91,2011-10-21,1488245.47
9942,91,2011-10-28,1408282.35
9943,91,2011-11-04,1532786.97
9944,91,2011-11-11,1604523.79
9945,91,2011-11-18,1503572.44
9946,91,2011-11-25,1403363.79
9947,91,2011-12-02,1373897.12
9948,91,2011-12-09,1635006.62
9949,91,2011-12-16,1516212.42
9950,91,2011-12-23,1556471.54
9951,91,2011-12-30,1161792.29
9952,91,2012-01-06,1682066.92
9953,91,2012-01-13,1642329.01
9954,91,2012-01-20,1590982.85
9955,91,2012-01-27,1446032.93
9956,91,2012-02-03,1660745.68
9957,91,2012-02-10,1752918.02
9958,91,2012-02-17,1583235.17
9959,91,2012-02-24,1524141.56
9960,91,2012-03-02,1575192.03
9961,91,2012-03-09,1702872.48
9962,91,2012-03-16,1582847.83
9963,91,2012-03-23,1435878.79
9964,91,2012-03-30,1439058.1
9965,91,2012-04-06,1727740.56
9966,91,2012-04-13,1506578.8599999999
9967,91,2012-04-20,1502634.24
9968,91,2012-04-27,1449483.19
9969,91,2012-05-04,1609783.3299999998
9970,91,2012-05-11,1614164.78
9971,91,2012-05-18,1495863.55
9972,91,2012-05-25,1448207.47
9973,91,2012-06-01,1436806.96
9974,91,2012-06-08,1714955.32
9975,91,2012-06-15,1598652.62
9976,91,2012-06-22,1458372.75
9977,91,2012-06-29,1424157.89
9978,91,2012-07-06,1636697.4
9979,91,2012-07-13,1583481.92
9980,91,2012-07-20,1515123.88
9981,91,2012-07-27,1400701.69
9982,91,2012-08-03,1562167.69
9983,91,2012-08-10,1618352.32
9984,91,2012-08-17,1556128.01
9985,91,2012-08-24,1445674.01
9986,91,2012-08-31,1415292.58
9987,91,2012-09-07,1665468.1
9988,91,2012-09-14,1539336.82
9989,91,2012-09-21,1463990.76
9990,91,2012-09-28,1386313.9
9991,91,2012-10-05,1614757.55
9992,91,2012-10-12,1572914.21
9993,91,2012-10-19,1492627.75
9994,91,2012-10-26,1413435.29
9995,92,2010-02-05,3781162.87
9996,92,2010-02-12,3443837.3
9997,92,2010-02-19,3312991.71
9998,92,2010-02-26,3204210.06
9999,92,2010-03-05,3480725.21
10000,92,2010-03-12,3345276.56
10001,92,2010-03-19,3102759.53
10002,92,2010-03-26,2976519.39
10003,92,2010-04-02,3290226.59
10004,92,2010-04-09,3165111.1
10005,92,2010-04-16,3129901.3
10006,92,2010-04-23,3018434.74
10007,92,2010-04-30,2889255.67
10008,92,2010-05-07,3372265.71
10009,92,2010-05-14,3077689.69
10010,92,2010-05-21,3042953.1
10011,92,2010-05-28,2975270.14
10012,92,2010-06-04,3158465.36
10013,92,2010-06-11,3274477.46
10014,92,2010-06-18,3156757.13
10015,92,2010-06-25,2848190.93
10016,92,2010-07-02,3175442.73
10017,92,2010-07-09,3182434.8
10018,92,2010-07-16,3096905.98
10019,92,2010-07-23,2918442.62
10020,92,2010-07-30,2836367.6
10021,92,2010-08-06,3357270.69
10022,92,2010-08-13,3211755.92
10023,92,2010-08-20,3075562.02
10024,92,2010-08-27,2999713.46
10025,92,2010-09-03,3294623.62
10026,92,2010-09-10,3406660.55
10027,92,2010-09-17,3150518.96
10028,92,2010-09-24,2942047.85
10029,92,2010-10-01,3018358.97
10030,92,2010-10-08,3451502.58
10031,92,2010-10-15,3228948.64
10032,92,2010-10-22,3118517.09
10033,92,2010-10-29,3034276.2600000002
10034,92,2010-11-05,3530982.34
10035,92,2010-11-12,3615576.32
10036,92,2010-11-19,3665570.09
10037,92,2010-11-26,3982965.08
10038,92,2010-12-03,3216974.97
10039,92,2010-12-10,3727640.36
10040,92,2010-12-17,3724108.89
10041,92,2010-12-24,4203774.33
10042,92,2010-12-31,2624151.62
10043,92,2011-01-07,3536572.41
10044,92,2011-01-14,3443153.88
10045,92,2011-01-21,3271934.35
10046,92,2011-01-28,3044345.87
10047,92,2011-02-04,3672861.96
10048,92,2011-02-11,3538141.62
10049,92,2011-02-18,3258997.88
10050,92,2011-02-25,3130285.07
10051,92,2011-03-04,3432805.9
10052,92,2011-03-11,3400733.05
10053,92,2011-03-18,3248935.33
10054,92,2011-03-25,3032727.12
10055,92,2011-04-01,3083409.37
10056,92,2011-04-08,3458597.39
10057,92,2011-04-15,3229946.21
10058,92,2011-04-22,3284953.86
10059,92,2011-04-29,2790205.04
10060,92,2011-05-06,3392286.66
10061,92,2011-05-13,3101748.96
10062,92,2011-05-20,3136141.89
10063,92,2011-05-27,2982491.92
10064,92,2011-06-03,3142744.02
10065,92,2011-06-10,3308362.06
10066,92,2011-06-17,3207409.36
10067,92,2011-06-24,2960337.45
10068,92,2011-07-01,3169679.34
10069,92,2011-07-08,3368886.36
10070,92,2011-07-15,3244024.33
10071,92,2011-07-22,3049986.88
10072,92,2011-07-29,2963044.89
10073,92,2011-08-05,3475954.9
10074,92,2011-08-12,3355461.17
10075,92,2011-08-19,3271764.85
10076,92,2011-08-26,3387528.29
10077,92,2011-09-02,3254316.76
10078,92,2011-09-09,3655352.59
10079,92,2011-09-16,3398824.24
10080,92,2011-09-23,3216237.52
10081,92,2011-09-30,3165079.2399999998
10082,92,2011-10-07,3881033.61
10083,92,2011-10-14,3554574.41
10084,92,2011-10-21,3426960.31
10085,92,2011-10-28,3355012.38
10086,92,2011-11-04,3765538.27
10087,92,2011-11-11,3985154.49
10088,92,2011-11-18,3948286.22
10089,92,2011-11-25,4330784.59
10090,92,2011-12-02,3413393.13
10091,92,2011-12-09,4092922.71
10092,92,2011-12-16,4093797.82
10093,92,2011-12-23,4647997.52
10094,92,2011-12-30,2914599.55
10095,92,2012-01-06,3862416.79
10096,92,2012-01-13,3746489.07
10097,92,2012-01-20,3613365.95
10098,92,2012-01-27,3313512.4
10099,92,2012-02-03,3746408.7199999997
10100,92,2012-02-10,3910737.18
10101,92,2012-02-17,3627632.69
10102,92,2012-02-24,3476677.52
10103,92,2012-03-02,3603681.27
10104,92,2012-03-09,3841342.25
10105,92,2012-03-16,3562833.73
10106,92,2012-03-23,3246339.72
10107,92,2012-03-30,3198482.22
10108,92,2012-04-06,3961282.39
10109,92,2012-04-13,3418386.55
10110,92,2012-04-20,3376507.94
10111,92,2012-04-27,3198465.01
10112,92,2012-05-04,3562210.83
10113,92,2012-05-11,3580365.37
10114,92,2012-05-18,3329510.97
10115,92,2012-05-25,3312643.76
10116,92,2012-06-01,3252011.6
10117,92,2012-06-08,3762798.34
10118,92,2012-06-15,3508427.03
10119,92,2012-06-22,3219124.83
10120,92,2012-06-29,3209825.96
10121,92,2012-07-06,3718174.83
10122,92,2012-07-13,3483021.39
10123,92,2012-07-20,3355136.34
10124,92,2012-07-27,3180575.83
10125,92,2012-08-03,3549275.12
10126,92,2012-08-10,3640675.55
10127,92,2012-08-17,3514723.07
10128,92,2012-08-24,3374945.23
10129,92,2012-08-31,3347357.3
10130,92,2012-09-07,3888167.02
10131,92,2012-09-14,3558737.24
10132,92,2012-09-21,3468142.12
10133,92,2012-09-28,3332543.07
10134,92,2012-10-05,3879477.82
10135,92,2012-10-12,3798269.98
10136,92,2012-10-19,3570802.32
10137,92,2012-10-26,3527936.66
10138,93,2010-02-05,1165221.8
10139,93,2010-02-12,1077422.7
10140,93,2010-02-19,1005051.42
10141,93,2010-02-26,950067.1
10142,93,2010-03-05,1052044.39
10143,93,2010-03-12,1068719.46
10144,93,2010-03-19,1016986.7
10145,93,2010-03-26,924891.5700000001
10146,93,2010-04-02,1112833.82
10147,93,2010-04-09,1135417.19
10148,93,2010-04-16,1066102.94
10149,93,2010-04-23,983835.07
10150,93,2010-04-30,952470.06
10151,93,2010-05-07,1192592.9
10152,93,2010-05-14,1088221.8
10153,93,2010-05-21,1058813.03
10154,93,2010-05-28,1057032.86
10155,93,2010-06-04,1218193.64
10156,93,2010-06-11,1153962.19
10157,93,2010-06-18,1124815.07
10158,93,2010-06-25,1015971.97
10159,93,2010-07-02,1173002.48
10160,93,2010-07-09,1250637.1199999999
10161,93,2010-07-16,1091694.24
10162,93,2010-07-23,1013790.4199999999
10163,93,2010-07-30,972573.35
10164,93,2010-08-06,1151547.57
10165,93,2010-08-13,1105379.45
10166,93,2010-08-20,1028209.3099999999
10167,93,2010-08-27,965722.76
10168,93,2010-09-03,1127688.37
10169,93,2010-09-10,1208016.32
10170,93,2010-09-17,1075145.95
10171,93,2010-09-24,966845.22
10172,93,2010-10-01,978169.11
10173,93,2010-10-08,1157800.18
10174,93,2010-10-15,1079791.2
10175,93,2010-10-22,1002506.4
10176,93,2010-10-29,941002.04
10177,93,2010-11-05,1135376.38
10178,93,2010-11-12,1185745.94
10179,93,2010-11-19,1201183.87
10180,93,2010-11-26,1249573.84
10181,93,2010-12-03,932850.48
10182,93,2010-12-10,1132357.56
10183,93,2010-12-17,1117298.54
10184,93,2010-12-24,1380680.01
10185,93,2010-12-31,909294.17
10186,93,2011-01-07,1143958.05
10187,93,2011-01-14,1143981.66
10188,93,2011-01-21,1048908.77
10189,93,2011-01-28,946042.78
10190,93,2011-02-04,1218563.96
10191,93,2011-02-11,1141295.15
10192,93,2011-02-18,1066489.6
10193,93,2011-02-25,996490.58
10194,93,2011-03-04,1104966.85
10195,93,2011-03-11,1109787.23
10196,93,2011-03-18,1081844.82
10197,93,2011-03-25,966773.66
10198,93,2011-04-01,984592.88
10199,93,2011-04-08,1162476.24
10200,93,2011-04-15,1111609.82
10201,93,2011-04-22,1153997.98
10202,93,2011-04-29,990427.15
10203,93,2011-05-06,1191764.1
10204,93,2011-05-13,1134726.54
10205,93,2011-05-20,1073798.19
10206,93,2011-05-27,1063235.6500000001
10207,93,2011-06-03,1214710.74
10208,93,2011-06-10,1191795.78
10209,93,2011-06-17,1133788.21
10210,93,2011-06-24,1033942.1
10211,93,2011-07-01,1139584.32
10212,93,2011-07-08,1347048.0
10213,93,2011-07-15,1144834.56
10214,93,2011-07-22,1059142.66
10215,93,2011-07-29,989025.66
10216,93,2011-08-05,1187705.1
10217,93,2011-08-12,1156057.36
10218,93,2011-08-19,1084185.07
10219,93,2011-08-26,1031338.18
10220,93,2011-09-02,1089829.09
10221,93,2011-09-09,1280793.32
10222,93,2011-09-16,1131188.4
10223,93,2011-09-23,1024722.47
10224,93,2011-09-30,967257.83
10225,93,2011-10-07,1241875.44
10226,93,2011-10-14,1122144.12
10227,93,2011-10-21,1044496.1
10228,93,2011-10-28,987164.98
10229,93,2011-11-04,1167396.91
10230,93,2011-11-11,1267482.18
10231,93,2011-11-18,1273350.4
10232,93,2011-11-25,1356289.74
10233,93,2011-12-02,975941.5
10234,93,2011-12-09,1236922.75
10235,93,2011-12-16,1186589.37
10236,93,2011-12-23,1413494.16
10237,93,2011-12-30,913257.66
10238,93,2012-01-06,1227152.22
10239,93,2012-01-13,1180802.05
10240,93,2012-01-20,1108326.88
10241,93,2012-01-27,995429.58
10242,93,2012-02-03,1150371.02
10243,93,2012-02-10,1213798.44
10244,93,2012-02-17,1114971.88
10245,93,2012-02-24,1024050.21
10246,93,2012-03-02,1064061.47
10247,93,2012-03-09,1186762.37
10248,93,2012-03-16,1134925.09
10249,93,2012-03-23,1019658.89
10250,93,2012-03-30,988889.27
10251,93,2012-04-06,1344225.48
10252,93,2012-04-13,1176663.16
10253,93,2012-04-20,1058518.29
10254,93,2012-04-27,995492.2
10255,93,2012-05-04,1142411.82
10256,93,2012-05-11,1187209.18
10257,93,2012-05-18,1123093.21
10258,93,2012-05-25,1151425.32
10259,93,2012-06-01,1221361.6099999999
10260,93,2012-06-08,1292845.53
10261,93,2012-06-15,1232337.88
10262,93,2012-06-22,1143398.75
10263,93,2012-06-29,1086227.04
10264,93,2012-07-06,1495034.21
10265,93,2012-07-13,1213530.92
10266,93,2012-07-20,1136389.24
10267,93,2012-07-27,1042404.24
10268,93,2012-08-03,1177581.75
10269,93,2012-08-10,1240343.93
10270,93,2012-08-17,1183574.51
10271,93,2012-08-24,1074078.6
10272,93,2012-08-31,1100188.05
10273,93,2012-09-07,1363217.64
10274,93,2012-09-14,1186415.52
10275,93,2012-09-21,1110293.87
10276,93,2012-09-28,1024402.47
10277,93,2012-10-05,1232479.3
10278,93,2012-10-12,1210898.89
10279,93,2012-10-19,1110092.09
10280,93,2012-10-26,1049693.34
10281,94,2010-02-05,1301383.1099999999
10282,94,2010-02-12,1317069.86
10283,94,2010-02-19,1513229.84
10284,94,2010-02-26,1212218.7
10285,94,2010-03-05,1287397.56
10286,94,2010-03-12,1314909.92
10287,94,2010-03-19,1293559.98
10288,94,2010-03-26,1263944.87
10289,94,2010-04-02,1437060.57
10290,94,2010-04-09,1445466.59
10291,94,2010-04-16,1375577.79
10292,94,2010-04-23,1317952.71
10293,94,2010-04-30,1299862.81
10294,94,2010-05-07,1466404.85
10295,94,2010-05-14,1667057.95
10296,94,2010-05-21,1405951.67
10297,94,2010-05-28,1443883.35
10298,94,2010-06-04,1540280.55
10299,94,2010-06-11,1478898.59
10300,94,2010-06-18,1455549.34
10301,94,2010-06-25,1401510.39
10302,94,2010-07-02,1467665.34
10303,94,2010-07-09,1478576.78
10304,94,2010-07-16,1428134.92
10305,94,2010-07-23,1361832.83
10306,94,2010-07-30,1316117.27
10307,94,2010-08-06,1417770.59
10308,94,2010-08-13,1376228.61
10309,94,2010-08-20,1313181.22
10310,94,2010-08-27,1258245.78
10311,94,2010-09-03,1301474.84
10312,94,2010-09-10,1304671.79
10313,94,2010-09-17,1202016.77
10314,94,2010-09-24,1162441.56
10315,94,2010-10-01,1142681.98
10316,94,2010-10-08,1220982.28
10317,94,2010-10-15,1193886.03
10318,94,2010-10-22,1170370.49
