,Store,Date,Total_Weekly_Sales
4854,34,2012-09-07,976415.56
4855,34,2012-09-14,955211.7000000001
4856,34,2012-09-21,943047.78
4857,34,2012-09-28,928629.31
4858,34,2012-10-05,968896.6799999999
4859,34,2012-10-12,948613.39
4860,34,2012-10-19,963516.28
4861,34,2012-10-26,956987.8099999999
4862,35,2010-02-05,1230613.5
4863,35,2010-02-12,1168815.31
4864,35,2010-02-19,1270658.64
4865,35,2010-02-26,1020651.74
4866,35,2010-03-05,1162610.27
4867,35,2010-03-12,1150344.39
4868,35,2010-03-19,1117536.09
4869,35,2010-03-26,1078900.44
4870,35,2010-04-02,1189556.47
4871,35,2010-04-09,1198014.97
4872,35,2010-04-16,1084487.55
4873,35,2010-04-23,1110827.48
4874,35,2010-04-30,1096930.65
4875,35,2010-05-07,1182099.88
4876,35,2010-05-14,1104277.57
4877,35,2010-05-21,1078182.18
4878,35,2010-05-28,1223777.48
4879,35,2010-06-04,1282378.71
4880,35,2010-06-11,1160412.71
4881,35,2010-06-18,1198025.76
4882,35,2010-06-25,1230245.74
4883,35,2010-07-02,1245827.08
4884,35,2010-07-09,1268766.76
4885,35,2010-07-16,1124414.8699999999
4886,35,2010-07-23,1121756.43
4887,35,2010-07-30,1139131.78
4888,35,2010-08-06,1180183.39
4889,35,2010-08-13,1090587.5
4890,35,2010-08-20,1033719.5
4891,35,2010-08-27,917693.06
4892,35,2010-09-03,948660.79
4893,35,2010-09-10,961685.98
4894,35,2010-09-17,831443.61
4895,35,2010-09-24,758069.78
4896,35,2010-10-01,771065.21
4897,35,2010-10-08,874615.32
4898,35,2010-10-15,798376.99
4899,35,2010-10-22,827705.82
4900,35,2010-10-29,857797.33
4901,35,2010-11-05,843755.12
4902,35,2010-11-12,870914.69
4903,35,2010-11-19,846850.35
4904,35,2010-11-26,1781866.98
4905,35,2010-12-03,982598.88
4906,35,2010-12-10,1108580.19
4907,35,2010-12-17,1314987.4
4908,35,2010-12-24,1779236.54
4909,35,2010-12-31,576332.05
4910,35,2011-01-07,649289.75
4911,35,2011-01-14,687670.78
4912,35,2011-01-21,659902.07
4913,35,2011-01-28,633289.78
4914,35,2011-02-04,747577.0499999999
4915,35,2011-02-11,859258.17
4916,35,2011-02-18,865305.88
4917,35,2011-02-25,841129.26
4918,35,2011-03-04,850448.54
4919,35,2011-03-11,830601.39
4920,35,2011-03-18,800662.82
4921,35,2011-03-25,762184.1
4922,35,2011-04-01,762620.9400000001
4923,35,2011-04-08,813352.41
4924,35,2011-04-15,795157.2
4925,35,2011-04-22,841778.34
4926,35,2011-04-29,811824.06
4927,35,2011-05-06,835181.18
4928,35,2011-05-13,826155.95
4929,35,2011-05-20,776838.56
4930,35,2011-05-27,850708.6
4931,35,2011-06-03,955466.84
4932,35,2011-06-10,855130.21
4933,35,2011-06-17,828594.86
4934,35,2011-06-24,849397.5700000001
4935,35,2011-07-01,874453.88
4936,35,2011-07-08,827717.85
4937,35,2011-07-15,813845.5
4938,35,2011-07-22,820188.42
4939,35,2011-07-29,770820.27
4940,35,2011-08-05,826820.71
4941,35,2011-08-12,819911.89
4942,35,2011-08-19,820288.35
4943,35,2011-08-26,897037.25
4944,35,2011-09-02,813486.55
4945,35,2011-09-09,922440.64
4946,35,2011-09-16,738792.11
4947,35,2011-09-23,705802.45
4948,35,2011-09-30,749676.95
4949,35,2011-10-07,791637.53
4950,35,2011-10-14,772859.25
4951,35,2011-10-21,811328.4
4952,35,2011-10-28,808821.5
4953,35,2011-11-04,653468.75
4954,35,2011-11-11,880576.33
4955,35,2011-11-18,820964.1
4956,35,2011-11-25,1733822.4000000001
4957,35,2011-12-02,903606.03
4958,35,2011-12-09,948964.99
4959,35,2011-12-16,1115255.65
4960,35,2011-12-23,1550214.02
4961,35,2011-12-30,904650.55
4962,35,2012-01-06,671708.09
4963,35,2012-01-13,625135.11
4964,35,2012-01-20,669850.04
4965,35,2012-01-27,588722.99
4966,35,2012-02-03,746901.03
4967,35,2012-02-10,849779.14
4968,35,2012-02-17,824568.39
4969,35,2012-02-24,805028.74
4970,35,2012-03-02,766571.1
4971,35,2012-03-09,796351.35
4972,35,2012-03-16,793045.82
4973,35,2012-03-23,760671.1
4974,35,2012-03-30,744525.69
4975,35,2012-04-06,860293.46
4976,35,2012-04-13,788633.42
4977,35,2012-04-20,794660.24
4978,35,2012-04-27,721212.45
4979,35,2012-05-04,772036.6
4980,35,2012-05-11,802383.63
4981,35,2012-05-18,819196.68
4982,35,2012-05-25,822167.17
4983,35,2012-06-01,932195.52
4984,35,2012-06-08,873415.01
4985,35,2012-06-15,848289.41
4986,35,2012-06-22,911696.0
4987,35,2012-06-29,892133.41
4988,35,2012-07-06,985479.64
4989,35,2012-07-13,825763.48
4990,35,2012-07-20,841224.74
4991,35,2012-07-27,808030.15
4992,35,2012-08-03,866216.36
4993,35,2012-08-10,888368.8
4994,35,2012-08-17,887979.47
4995,35,2012-08-24,895274.72
4996,35,2012-08-31,931278.97
4997,35,2012-09-07,984833.35
4998,35,2012-09-14,821568.64
4999,35,2012-09-21,772302.94
5000,35,2012-09-28,814099.86
5001,35,2012-10-05,866064.4
5002,35,2012-10-12,873643.14
5003,35,2012-10-19,829284.67
5004,35,2012-10-26,865137.6
5005,36,2010-02-05,467546.74
5006,36,2010-02-12,469563.7
5007,36,2010-02-19,470281.03
5008,36,2010-02-26,447519.44
5009,36,2010-03-05,480203.43
5010,36,2010-03-12,441434.2
5011,36,2010-03-19,428851.99
5012,36,2010-03-26,404438.51
5013,36,2010-04-02,435972.82
5014,36,2010-04-09,453016.91
5015,36,2010-04-16,483699.56
5016,36,2010-04-23,434116.8
5017,36,2010-04-30,457899.64
5018,36,2010-05-07,489372.02
5019,36,2010-05-14,476733.74
5020,36,2010-05-21,474917.98
5021,36,2010-05-28,447050.42
5022,36,2010-06-04,471088.88
5023,36,2010-06-11,467711.18
5024,36,2010-06-18,485694.72000000003
5025,36,2010-06-25,434879.87
5026,36,2010-07-02,434252.14999999997
5027,36,2010-07-09,471713.59
5028,36,2010-07-16,466962.04
5029,36,2010-07-23,452021.2
5030,36,2010-07-30,432451.91
5031,36,2010-08-06,467442.94
5032,36,2010-08-13,470436.8
5033,36,2010-08-20,437949.9
5034,36,2010-08-27,412050.73000000004
5035,36,2010-09-03,431294.45
5036,36,2010-09-10,434471.38
5037,36,2010-09-17,454694.21
5038,36,2010-09-24,419348.58999999997
5039,36,2010-10-01,422169.47
5040,36,2010-10-08,444351.61
5041,36,2010-10-15,453308.15
5042,36,2010-10-22,424956.3
5043,36,2010-10-29,392654.26
5044,36,2010-11-05,405860.37
5045,36,2010-11-12,425804.8
5046,36,2010-11-19,411615.71
5047,36,2010-11-26,408891.49
5048,36,2010-12-03,360266.09
5049,36,2010-12-10,404545.03
5050,36,2010-12-17,410214.7
5051,36,2010-12-24,422093.59
5052,36,2010-12-31,359310.65
5053,36,2011-01-07,384659.85
5054,36,2011-01-14,410497.73
5055,36,2011-01-21,399191.05
5056,36,2011-01-28,372174.12
5057,36,2011-02-04,417521.7
5058,36,2011-02-11,401501.2
5059,36,2011-02-18,427175.03
5060,36,2011-02-25,380279.44
5061,36,2011-03-04,402579.84
5062,36,2011-03-11,407506.77999999997
5063,36,2011-03-18,431412.22000000003
5064,36,2011-03-25,390732.02
5065,36,2011-04-01,385672.11
5066,36,2011-04-08,428727.61
5067,36,2011-04-15,414986.54
5068,36,2011-04-22,374574.72000000003
5069,36,2011-04-29,340708.78
5070,36,2011-05-06,393401.4
5071,36,2011-05-13,395316.65
5072,36,2011-05-20,376183.44
5073,36,2011-05-27,348655.2
5074,36,2011-06-03,373703.95
5075,36,2011-06-10,374182.04
5076,36,2011-06-17,394645.25
5077,36,2011-06-24,360009.94
5078,36,2011-07-01,354270.77
5079,36,2011-07-08,377464.62
5080,36,2011-07-15,385631.48
5081,36,2011-07-22,361311.41000000003
5082,36,2011-07-29,354361.08
5083,36,2011-08-05,381017.75
5084,36,2011-08-12,380188.69
5085,36,2011-08-19,373267.57999999996
5086,36,2011-08-26,344964.2
5087,36,2011-09-02,350276.29
5088,36,2011-09-09,352960.64
5089,36,2011-09-16,343108.12
5090,36,2011-09-23,322405.13
5091,36,2011-09-30,314910.37
5092,36,2011-10-07,346137.87
5093,36,2011-10-14,342076.99
5094,36,2011-10-21,328633.33999999997
5095,36,2011-10-28,306193.81
5096,36,2011-11-04,313387.11
5097,36,2011-11-11,328498.92
5098,36,2011-11-18,332901.94
5099,36,2011-11-25,332811.55
5100,36,2011-12-02,293350.51
5101,36,2011-12-09,312298.37
5102,36,2011-12-16,341503.92000000004
5103,36,2011-12-23,325262.45999999996
5104,36,2011-12-30,287425.22
5105,36,2012-01-06,329467.82
5106,36,2012-01-13,325976.34
5107,36,2012-01-20,330927.21
5108,36,2012-01-27,301444.94
5109,36,2012-02-03,310982.87
5110,36,2012-02-10,335741.9
5111,36,2012-02-17,326316.73
5112,36,2012-02-24,313270.45
5113,36,2012-03-02,315396.72000000003
5114,36,2012-03-09,318674.93
5115,36,2012-03-16,335345.82
5116,36,2012-03-23,317872.51
5117,36,2012-03-30,304144.9
5118,36,2012-04-06,331026.11
5119,36,2012-04-13,339407.94
5120,36,2012-04-20,323915.32
5121,36,2012-04-27,308389.82
5122,36,2012-05-04,312467.52
5123,36,2012-05-11,330518.33999999997
5124,36,2012-05-18,324801.13
5125,36,2012-05-25,306098.17
5126,36,2012-06-01,306005.52999999997
5127,36,2012-06-08,338273.38
5128,36,2012-06-15,333146.88
5129,36,2012-06-22,306411.01
5130,36,2012-06-29,291530.43
5131,36,2012-07-06,306578.89
5132,36,2012-07-13,298337.41
5133,36,2012-07-20,303289.55
5134,36,2012-07-27,279643.43
5135,36,2012-08-03,304989.97000000003
5136,36,2012-08-10,298947.51
5137,36,2012-08-17,314607.22000000003
5138,36,2012-08-24,282545.55
5139,36,2012-08-31,282647.48
5140,36,2012-09-07,293728.57
5141,36,2012-09-14,301893.63
5142,36,2012-09-21,293804.45
5143,36,2012-09-28,270677.98
5144,36,2012-10-05,277137.86
5145,36,2012-10-12,300236.85000000003
5146,36,2012-10-19,287360.05
5147,36,2012-10-26,272489.41
5148,37,2010-02-05,536006.73
5149,37,2010-02-12,529852.7
5150,37,2010-02-19,510382.5
5151,37,2010-02-26,513615.82
5152,37,2010-03-05,519255.68
5153,37,2010-03-12,513015.35
5154,37,2010-03-19,460020.74
5155,37,2010-03-26,515777.97
5156,37,2010-04-02,540189.7
5157,37,2010-04-09,513327.55
5158,37,2010-04-16,524544.83
5159,37,2010-04-23,527019.78
5160,37,2010-04-30,517850.82999999996
5161,37,2010-05-07,543234.77
5162,37,2010-05-14,505196.08
5163,37,2010-05-21,510494.7
5164,37,2010-05-28,532241.22
5165,37,2010-06-04,479195.02
5166,37,2010-06-11,481915.11
5167,37,2010-06-18,505761.62
5168,37,2010-06-25,485419.39
5169,37,2010-07-02,498292.52999999997
5170,37,2010-07-09,502456.04
5171,37,2010-07-16,485150.01
5172,37,2010-07-23,491998.12
5173,37,2010-07-30,487912.95
5174,37,2010-08-06,508576.62
5175,37,2010-08-13,491815.83
5176,37,2010-08-20,486930.72
5177,37,2010-08-27,512157.25
5178,37,2010-09-03,510427.53
5179,37,2010-09-10,510296.07
5180,37,2010-09-17,501251.39999999997
5181,37,2010-09-24,494265.48
5182,37,2010-10-01,529877.9299999999
5183,37,2010-10-08,524483.65
5184,37,2010-10-15,498925.86
5185,37,2010-10-22,510425.4
5186,37,2010-10-29,514485.9
5187,37,2010-11-05,539683.42
5188,37,2010-11-12,517546.69
5189,37,2010-11-19,518124.16
5190,37,2010-11-26,518220.72
5191,37,2010-12-03,508213.14
5192,37,2010-12-10,511207.51999999996
5193,37,2010-12-17,534285.21
5194,37,2010-12-24,576809.92
5195,37,2010-12-31,460331.7
5196,37,2011-01-07,542464.02
5197,37,2011-01-14,525616.9
5198,37,2011-01-21,526486.82
5199,37,2011-01-28,513672.36
5200,37,2011-02-04,583835.1799999999
5201,37,2011-02-11,522514.32
5202,37,2011-02-18,536840.6900000001
5203,37,2011-02-25,514758.19
5204,37,2011-03-04,527572.25
5205,37,2011-03-11,505610.39999999997
5206,37,2011-03-18,478503.06
5207,37,2011-03-25,522105.93
5208,37,2011-04-01,534578.78
5209,37,2011-04-08,543703.16
5210,37,2011-04-15,543775.87
5211,37,2011-04-22,526434.37
5212,37,2011-04-29,502918.18
5213,37,2011-05-06,547513.3
5214,37,2011-05-13,511871.63
5215,37,2011-05-20,533564.42
5216,37,2011-05-27,507086.75
5217,37,2011-06-03,500381.23
5218,37,2011-06-10,509647.25
5219,37,2011-06-17,525132.36
5220,37,2011-06-24,509276.22
5221,37,2011-07-01,517021.3
5222,37,2011-07-08,489059.93
5223,37,2011-07-15,498749.62
5224,37,2011-07-22,505543.53
5225,37,2011-07-29,504974.95
5226,37,2011-08-05,510787.46
5227,37,2011-08-12,502504.39
5228,37,2011-08-19,506897.98
5229,37,2011-08-26,527947.21
5230,37,2011-09-02,530367.8300000001
5231,37,2011-09-09,506273.74
5232,37,2011-09-16,513341.94
5233,37,2011-09-23,516556.94
5234,37,2011-09-30,516402.10000000003
5235,37,2011-10-07,522816.85
5236,37,2011-10-14,513636.01
5237,37,2011-10-21,522784.33
5238,37,2011-10-28,517355.44
5239,37,2011-11-04,555925.6
5240,37,2011-11-11,501268.78
5241,37,2011-11-18,527495.09
5242,37,2011-11-25,522554.04
5243,37,2011-12-02,527117.81
5244,37,2011-12-09,537224.52
5245,37,2011-12-16,533905.67
5246,37,2011-12-23,605791.46
5247,37,2011-12-30,451327.61
5248,37,2012-01-06,558343.57
5249,37,2012-01-13,546221.4
5250,37,2012-01-20,543894.07
5251,37,2012-01-27,514116.58
5252,37,2012-02-03,555424.24
5253,37,2012-02-10,527041.46
5254,37,2012-02-17,541071.29
5255,37,2012-02-24,518696.89
5256,37,2012-03-02,525559.17
5257,37,2012-03-09,535937.25
5258,37,2012-03-16,484588.34
5259,37,2012-03-23,520887.23
5260,37,2012-03-30,533734.9400000001
5261,37,2012-04-06,564848.78
5262,37,2012-04-13,506973.17
5263,37,2012-04-20,523483.19
5264,37,2012-04-27,528807.45
5265,37,2012-05-04,535311.64
5266,37,2012-05-11,527983.04
5267,37,2012-05-18,534847.96
5268,37,2012-05-25,540625.79
5269,37,2012-06-01,531811.85
5270,37,2012-06-08,528940.78
5271,37,2012-06-15,508573.16000000003
5272,37,2012-06-22,484032.75
5273,37,2012-06-29,508309.81
5274,37,2012-07-06,519498.32
5275,37,2012-07-13,506005.47000000003
5276,37,2012-07-20,503744.56
5277,37,2012-07-27,514489.17
5278,37,2012-08-03,521959.28
5279,37,2012-08-10,500964.59
5280,37,2012-08-17,509633.71
5281,37,2012-08-24,522665.04
5282,37,2012-08-31,538344.1
5283,37,2012-09-07,526838.14
5284,37,2012-09-14,514651.74
5285,37,2012-09-21,521320.98
5286,37,2012-09-28,527953.14
5287,37,2012-10-05,546122.37
5288,37,2012-10-12,521810.75
5289,37,2012-10-19,551969.1
5290,37,2012-10-26,534738.43
5291,38,2010-02-05,358496.14
5292,38,2010-02-12,342214.9
5293,38,2010-02-19,327237.92
5294,38,2010-02-26,334222.73
5295,38,2010-03-05,372239.89
5296,38,2010-03-12,342023.92
5297,38,2010-03-19,333025.47
5298,38,2010-03-26,335858.11
5299,38,2010-04-02,368929.55
5300,38,2010-04-09,341630.46
5301,38,2010-04-16,337723.49
5302,38,2010-04-23,335121.82
5303,38,2010-04-30,337979.65
5304,38,2010-05-07,383657.44
5305,38,2010-05-14,346174.3
5306,38,2010-05-21,340497.08
5307,38,2010-05-28,326469.43
5308,38,2010-06-04,376184.88
5309,38,2010-06-11,354828.65
5310,38,2010-06-18,335691.85000000003
5311,38,2010-06-25,322046.76
5312,38,2010-07-02,361181.48
5313,38,2010-07-09,343850.34
5314,38,2010-07-16,338277.71
5315,38,2010-07-23,328336.85
5316,38,2010-07-30,336378.38
5317,38,2010-08-06,378574.44
5318,38,2010-08-13,341400.72000000003
5319,38,2010-08-20,329139.73
5320,38,2010-08-27,322868.56
5321,38,2010-09-03,377096.55
5322,38,2010-09-10,336227.69
5323,38,2010-09-17,336253.19
5324,38,2010-09-24,330604.89999999997
5325,38,2010-10-01,360256.58
5326,38,2010-10-08,351271.36
5327,38,2010-10-15,337743.26
5328,38,2010-10-22,339042.18
5329,38,2010-10-29,341219.63
5330,38,2010-11-05,380870.09
5331,38,2010-11-12,340147.2
5332,38,2010-11-19,348593.99
5333,38,2010-11-26,360857.98
5334,38,2010-12-03,351925.36
5335,38,2010-12-10,355965.23
5336,38,2010-12-17,334441.15
5337,38,2010-12-24,369106.72
5338,38,2010-12-31,303908.81
5339,38,2011-01-07,386344.54
5340,38,2011-01-14,356138.79
5341,38,2011-01-21,341098.08
5342,38,2011-01-28,357557.16
5343,38,2011-02-04,402341.76
5344,38,2011-02-11,377672.46
5345,38,2011-02-18,364606.7
5346,38,2011-02-25,354232.34
5347,38,2011-03-04,405429.43
5348,38,2011-03-11,357897.18
5349,38,2011-03-18,349459.95
5350,38,2011-03-25,351541.62
5351,38,2011-04-01,382098.13
5352,38,2011-04-08,392152.3
5353,38,2011-04-15,362758.94
5354,38,2011-04-22,362952.34
5355,38,2011-04-29,344225.99
5356,38,2011-05-06,422186.65
5357,38,2011-05-13,366977.79
5358,38,2011-05-20,365730.76
5359,38,2011-05-27,356886.1
5360,38,2011-06-03,396826.06
5361,38,2011-06-10,381763.02
5362,38,2011-06-17,356797.0
5363,38,2011-06-24,354078.95
5364,38,2011-07-01,387334.04
5365,38,2011-07-08,399699.17
5366,38,2011-07-15,367181.71
5367,38,2011-07-22,365562.67
5368,38,2011-07-29,355131.33
5369,38,2011-08-05,437631.44
5370,38,2011-08-12,387844.05
5371,38,2011-08-19,362224.7
5372,38,2011-08-26,365672.55
5373,38,2011-09-02,416953.51
5374,38,2011-09-09,397771.68
5375,38,2011-09-16,408188.88
5376,38,2011-09-23,394665.28
5377,38,2011-09-30,366819.83999999997
5378,38,2011-10-07,449516.29
5379,38,2011-10-14,400430.78
5380,38,2011-10-21,402709.17000000004
5381,38,2011-10-28,378539.17
5382,38,2011-11-04,436970.1
5383,38,2011-11-11,411116.95
5384,38,2011-11-18,392003.13
5385,38,2011-11-25,393715.71
5386,38,2011-12-02,411252.02
5387,38,2011-12-09,435401.64
5388,38,2011-12-16,404283.83999999997
5389,38,2011-12-23,419717.41
5390,38,2011-12-30,342667.35
5391,38,2012-01-06,478483.2
5392,38,2012-01-13,423260.82
5393,38,2012-01-20,405215.91
5394,38,2012-01-27,412882.31
5395,38,2012-02-03,457711.68
5396,38,2012-02-10,469787.38
5397,38,2012-02-17,415513.97000000003
5398,38,2012-02-24,409411.61
5399,38,2012-03-02,471115.38
5400,38,2012-03-09,452792.52999999997
5401,38,2012-03-16,428465.11
5402,38,2012-03-23,412456.48
5403,38,2012-03-30,408679.36
5404,38,2012-04-06,499267.66000000003
5405,38,2012-04-13,435790.74
5406,38,2012-04-20,401615.8
5407,38,2012-04-27,419964.77
5408,38,2012-05-04,491755.69
5409,38,2012-05-11,429914.6
5410,38,2012-05-18,412314.71
5411,38,2012-05-25,422810.12
5412,38,2012-06-01,435579.7
5413,38,2012-06-08,448110.25
5414,38,2012-06-15,430222.07
5415,38,2012-06-22,405938.35
5416,38,2012-06-29,404634.36
5417,38,2012-07-06,471086.22
5418,38,2012-07-13,416036.75
5419,38,2012-07-20,441683.74
5420,38,2012-07-27,407186.47000000003
5421,38,2012-08-03,469311.17
5422,38,2012-08-10,436690.13
5423,38,2012-08-17,411866.45999999996
5424,38,2012-08-24,397428.22
5425,38,2012-08-31,424904.95
5426,38,2012-09-07,490274.82
5427,38,2012-09-14,430944.39
5428,38,2012-09-21,409600.98
5429,38,2012-09-28,398468.08
5430,38,2012-10-05,458479.01
5431,38,2012-10-12,437320.66
5432,38,2012-10-19,428806.46
5433,38,2012-10-26,417290.38
5434,39,2010-02-05,1230596.8
5435,39,2010-02-12,1266229.07
5436,39,2010-02-19,1230591.97
5437,39,2010-02-26,1168582.02
5438,39,2010-03-05,1266254.21
5439,39,2010-03-12,1244391.83
5440,39,2010-03-19,1301590.1300000001
5441,39,2010-03-26,1235094.66
5442,39,2010-04-02,1463942.62
5443,39,2010-04-09,1327035.27
5444,39,2010-04-16,1242874.98
5445,39,2010-04-23,1280231.85
5446,39,2010-04-30,1263836.59
5447,39,2010-05-07,1355704.21
5448,39,2010-05-14,1226997.7
5449,39,2010-05-21,1350673.98
5450,39,2010-05-28,1365541.59
5451,39,2010-06-04,1512207.95
5452,39,2010-06-11,1371405.33
5453,39,2010-06-18,1368312.45
5454,39,2010-06-25,1280414.8
5455,39,2010-07-02,1352547.7
5456,39,2010-07-09,1330473.47
5457,39,2010-07-16,1339811.68
5458,39,2010-07-23,1314651.83
5459,39,2010-07-30,1308222.24
5460,39,2010-08-06,1409989.67
5461,39,2010-08-13,1371465.66
5462,39,2010-08-20,1471816.52
5463,39,2010-08-27,1417515.93
5464,39,2010-09-03,1345167.61
5465,39,2010-09-10,1279666.47
5466,39,2010-09-17,1252915.43
5467,39,2010-09-24,1199449.54
5468,39,2010-10-01,1219583.91
5469,39,2010-10-08,1286598.59
5470,39,2010-10-15,1238742.0
5471,39,2010-10-22,1261109.01
5472,39,2010-10-29,1294769.08
5473,39,2010-11-05,1293707.19
5474,39,2010-11-12,1291398.71
5475,39,2010-11-19,1370659.54
5476,39,2010-11-26,2149355.2
5477,39,2010-12-03,1431910.98
5478,39,2010-12-10,1630564.48
5479,39,2010-12-17,1842172.46
5480,39,2010-12-24,2495489.25
5481,39,2010-12-31,1230012.16
5482,39,2011-01-07,1224475.12
5483,39,2011-01-14,1193199.3900000001
5484,39,2011-01-21,1243370.74
5485,39,2011-01-28,1158698.44
5486,39,2011-02-04,1343773.94
5487,39,2011-02-11,1227893.8900000001
5488,39,2011-02-18,1335233.74
5489,39,2011-02-25,1240921.19
5490,39,2011-03-04,1316385.43
5491,39,2011-03-11,1283716.81
5492,39,2011-03-18,1348410.05
5493,39,2011-03-25,1284334.79
5494,39,2011-04-01,1316849.36
5495,39,2011-04-08,1350646.16
5496,39,2011-04-15,1348031.55
5497,39,2011-04-22,1563140.85
5498,39,2011-04-29,1379651.8699999999
5499,39,2011-05-06,1370920.8699999999
5500,39,2011-05-13,1325022.77
5501,39,2011-05-20,1373907.21
5502,39,2011-05-27,1406124.14
5503,39,2011-06-03,1541745.59
5504,39,2011-06-10,1442092.08
5505,39,2011-06-17,1451392.67
5506,39,2011-06-24,1363167.95
5507,39,2011-07-01,1429829.36
5508,39,2011-07-08,1414564.53
5509,39,2011-07-15,1380257.12
5510,39,2011-07-22,1416005.59
5511,39,2011-07-29,1426418.53
5512,39,2011-08-05,1518790.89
5513,39,2011-08-12,1514055.97
5514,39,2011-08-19,1629066.9
5515,39,2011-08-26,1573898.63
5516,39,2011-09-02,1465089.85
5517,39,2011-09-09,1429345.86
5518,39,2011-09-16,1372500.6300000001
5519,39,2011-09-23,1338657.95
5520,39,2011-09-30,1311775.83
5521,39,2011-10-07,1443884.39
5522,39,2011-10-14,1384721.84
5523,39,2011-10-21,1465283.29
5524,39,2011-10-28,1472663.1
5525,39,2011-11-04,1553629.59
5526,39,2011-11-11,1456957.38
5527,39,2011-11-18,1510397.27
5528,39,2011-11-25,2338832.4
5529,39,2011-12-02,1632894.58
5530,39,2011-12-09,1781528.77
5531,39,2011-12-16,1991824.05
5532,39,2011-12-23,2554482.84
5533,39,2011-12-30,1537139.56
5534,39,2012-01-06,1478537.93
5535,39,2012-01-13,1369125.37
5536,39,2012-01-20,1394841.03
5537,39,2012-01-27,1320301.61
5538,39,2012-02-03,1396150.15
5539,39,2012-02-10,1442988.44
5540,39,2012-02-17,1511041.69
5541,39,2012-02-24,1412065.04
5542,39,2012-03-02,1453047.02
5543,39,2012-03-09,1470764.35
5544,39,2012-03-16,1522421.07
5545,39,2012-03-23,1469593.3699999999
5546,39,2012-03-30,1499727.02
5547,39,2012-04-06,1764847.94
5548,39,2012-04-13,1580732.73
5549,39,2012-04-20,1433391.04
5550,39,2012-04-27,1456997.2
5551,39,2012-05-04,1512227.34
5552,39,2012-05-11,1470792.41
5553,39,2012-05-18,1522978.54
5554,39,2012-05-25,1596036.66
5555,39,2012-06-01,1640476.77
5556,39,2012-06-08,1623442.24
5557,39,2012-06-15,1587499.82
5558,39,2012-06-22,1532316.79
5559,39,2012-06-29,1492388.98
5560,39,2012-07-06,1659221.99
5561,39,2012-07-13,1471261.76
5562,39,2012-07-20,1582168.27
5563,39,2012-07-27,1487797.54
5564,39,2012-08-03,1608277.74
5565,39,2012-08-10,1641867.92
5566,39,2012-08-17,1720221.91
5567,39,2012-08-24,1724669.75
5568,39,2012-08-31,1710923.94
5569,39,2012-09-07,1609811.75
5570,39,2012-09-14,1447614.08
5571,39,2012-09-21,1555672.51
5572,39,2012-09-28,1495607.07
5573,39,2012-10-05,1574408.67
5574,39,2012-10-12,1494417.07
5575,39,2012-10-19,1577486.33
5576,39,2012-10-26,1569502.0
5577,40,2010-02-05,1001943.8
5578,40,2010-02-12,955338.29
5579,40,2010-02-19,916289.2000000001
5580,40,2010-02-26,863917.41
5581,40,2010-03-05,990152.28
5582,40,2010-03-12,899352.4
5583,40,2010-03-19,894865.3
5584,40,2010-03-26,873354.58
5585,40,2010-04-02,1041202.13
5586,40,2010-04-09,919839.19
5587,40,2010-04-16,882636.96
5588,40,2010-04-23,844958.49
5589,40,2010-04-30,816838.31
5590,40,2010-05-07,1009797.06
5591,40,2010-05-14,907262.47
5592,40,2010-05-21,885613.91
5593,40,2010-05-28,1008483.0700000001
5594,40,2010-06-04,1052429.03
5595,40,2010-06-11,1007574.67
5596,40,2010-06-18,973105.2999999999
5597,40,2010-06-25,940405.03
5598,40,2010-07-02,1087578.78
5599,40,2010-07-09,1058250.91
5600,40,2010-07-16,959229.09
5601,40,2010-07-23,922341.82
5602,40,2010-07-30,953393.02
5603,40,2010-08-06,1057295.87
5604,40,2010-08-13,924011.76
5605,40,2010-08-20,932397.0
5606,40,2010-08-27,922328.02
5607,40,2010-09-03,976453.34
5608,40,2010-09-10,967310.8200000001
5609,40,2010-09-17,855046.95
5610,40,2010-09-24,844373.3099999999
5611,40,2010-10-01,891152.33
5612,40,2010-10-08,972405.38
5613,40,2010-10-15,917883.17
5614,40,2010-10-22,882180.91
5615,40,2010-10-29,875038.84
5616,40,2010-11-05,968270.66
5617,40,2010-11-12,935481.32
5618,40,2010-11-19,852452.93
5619,40,2010-11-26,1166142.85
5620,40,2010-12-03,1000582.06
5621,40,2010-12-10,1111215.72
5622,40,2010-12-17,1179036.3
5623,40,2010-12-24,1648829.18
5624,40,2010-12-31,811318.3
5625,40,2011-01-07,894280.19
5626,40,2011-01-14,771315.62
5627,40,2011-01-21,764014.75
5628,40,2011-01-28,775910.43
5629,40,2011-02-04,904261.65
5630,40,2011-02-11,931939.52
5631,40,2011-02-18,968694.45
5632,40,2011-02-25,888869.27
5633,40,2011-03-04,977070.62
5634,40,2011-03-11,860255.58
5635,40,2011-03-18,871024.26
5636,40,2011-03-25,834621.39
5637,40,2011-04-01,841889.08
5638,40,2011-04-08,947753.32
5639,40,2011-04-15,874446.32
5640,40,2011-04-22,965056.4
5641,40,2011-04-29,847246.5
5642,40,2011-05-06,1016752.55
5643,40,2011-05-13,903864.02
5644,40,2011-05-20,907110.8300000001
5645,40,2011-05-27,972373.81
5646,40,2011-06-03,1075687.74
5647,40,2011-06-10,984336.04
5648,40,2011-06-17,971422.67
5649,40,2011-06-24,977103.64
5650,40,2011-07-01,1048866.3
5651,40,2011-07-08,1107366.06
5652,40,2011-07-15,953252.14
